x,y,name
2.253626,8.126199,[Visual Lab팀] 팀장
0.118636064,10.092846,[제주영업팀] 레저영업 매니저
-2.6399906,8.681252,CS/CX 고객상담
-1.8302802,8.120256,프로젝트 가이드(계약직 1년)
-8.329068,8.441558,3D 모델러
-7.266012,9.588246,3D 모션 디자이너
-4.1787524,10.238337,모션 디자이너
-5.0273905,9.608561,모션 그래픽 디자인 리더
-0.010537412,0.24693142,백엔드 엔지니어(BE)
-2.312273,7.9352703,오픈마켓 CX 담당자
-2.4648347,13.221508,오픈마켓 퍼포먼스 마케터
-1.4540594,12.016105,오픈마켓 그로스 마케터
-0.43098477,9.141543,B2B Sales manager (신입/주니어)
-6.697097,6.2942452,GUI/ GUX 디자이너
-0.39440438,9.3440075,가맹점 영업 담당자
-1.150078,3.2621522,컴퓨테이셔널 디자이너
0.51502335,3.376856,소프트웨어 엔지니어
4.0469127,8.978795,인사(학사이상/근태/복리후생/노무/HRM)
2.4693012,6.582718,QA(학사이상/전기/전자/의공학/화학/산업공학)
-1.7933226,12.012166,Digital Marketing Specialist
-6.5877647,8.448601,홈페이지(Web) 디자이너
-0.52827686,2.278816,Backend Engineer(Server/Cloud)
1.660132,-1.8898737,Frontend Engineer(Web)
-2.6116412,7.5856895,CX 매니저
-1.178527,4.2745113,풀스택 개발자
-2.5089412,4.766231,서비스 기획자
-2.3366525,8.243888,CS/CX 매니저
1.4665148,3.5693493,iOS 개발자
-1.6043332,9.919121,마케터
-1.4893852,0.34275207,백엔드/서버 개발자
1.5750943,4.4621487,[전문연구요원] 컴퓨터비전 엔지니어
1.9758013,4.574022,[전문연구요원] 자연어처리 엔지니어
-1.9016734,9.916096,컨텐츠라이브팀 팀원
-2.3938982,10.54256,브랜드 마케팅 매니저 (BM)
-5.3861117,5.2046366,Product Designer (UI/UX)
7.116876,3.2391224,Senior UX Researcher
-4.453555,5.8600173,UX Researcher (2년 이상)
-5.5802293,5.619108,"Product Designer, Design System"
-1.591701,1.234698,서버 개발자(프레임워크팀)
2.1222708,-0.3037229,웹 개발자(프레임워크팀)
-2.6312635,4.5129232,프로덕트 매니저(PM)/ 기획자 (2년 이상)
4.7642736,10.142464,"재무, 회계"
1.4043862,2.5721745,Flutter 모바일 개발자
0.578411,1.9032286,NodeJS(백엔드) 개발자
0.53679985,2.696787,블록체인 개발자
3.5176785,8.350324,자금세탁방지(AML) 담당자
0.2953545,2.4650989,Python(백엔드) 개발자
1.9338331,-1.0131706,프론트엔드 개발자 (Frontend)
1.6953865,4.1142764,머신러닝 개발자
-1.7881773,0.48498753,백앤드 개발자
1.8394659,-1.8047562,프론트엔드 개발 및 운영
2.2166882,1.9355581,안드로이드 개발자
0.9069763,5.8665867,인사/채용 담당자
-2.8872266,4.6425824,하드웨어 서비스센터 운영팀장
4.5362163,10.105827,경영지원 팀원
-1.5547591,8.522767,대외협력 담당자
-4.4059734,9.824746,콘텐츠 디자이너
-2.1062171,6.756892,CS/CX 매니저
3.395789,0.9597524,앱 개발자(Android Developer)
-4.234005,11.330061,콘텐츠 운영(Content Operations Specialist)
-2.0211408,2.63274,보안/인프라 담당자
-4.746488,4.794212,Product Designer
-3.5644612,5.2145295,서비스 기획자
-4.043058,5.0703,UX Writer
-0.47957745,2.5247686,Back-End 개발자
-2.0658677,12.648572,브랜드 마케터(3년 이상)
1.883776,9.516067,제조관리/생산기술(3년 이상)
-2.030043,5.6155066,서비스기획자
1.2564735,7.603997,"[ARGO] 전략 팀(Strategy, 신입 가능)"
-3.0858011,0.9951506,[ARGO] Infra/DevOps Engineer - 인프라/데브옵스 엔지니어
-4.0787573,9.699922,Contents 디자이너(주니어)
4.0217314,9.5412245,재무 담당
0.7649964,2.0454326,"백엔드 엔지니어(node.js, aws)"
0.46933678,2.100774,웹개발자 (시니어)
1.5468987,10.558916,SCM 운영 · 물류관리
-0.7918813,9.633207,CS · 영업
-4.504563,9.609696,웹디자이너
-0.83696383,10.969913,화장품/건강식품 BM (제품개발)
-0.9404089,10.999876,화장품 온라인MD
-4.800311,11.624717,화장품/뷰티 브랜드 마케터
-2.1090887,2.2199795,[문서중앙화R&D팀] C++ 또는 C# 개발자
0.002970762,-1.2420843,[ECM서비스팀]_자사 솔루션 유지보수 및 기술지원 개발자
-0.8966662,8.360381,커뮤니티 매니저
-6.440048,6.6596427,UX/UI 디자이너
2.9203775,2.4338436,Unity UI/UX 개발자(2년 이상)
3.3399823,1.2122436,안드로이드 앱 개발자(2년 이상)
-2.555049,2.8593097,Technical Architect(TA)
-3.069154,4.7673364,U+뉴스_개발PM
-3.0019252,4.8689346,위치측위서비스 개발 PM
-2.5431843,2.4840271,Data Architect(DA)
-2.4430704,7.1947575,"서비스 기획, PM / PO"
0.008033492,3.4702287,플랫폼 개발 부문 리드
0.8000451,-2.3085535,프론트엔드(Front-end) 개발자
-2.4600537,10.021381,온라인 / 퍼포먼스 마케팅 담당자
0.63393164,1.4889958,백엔드(Back-end) 개발자
-0.49226156,-0.42798337,시니어 백엔드 개발자
-0.29299763,-0.3286576,백엔드 개발자 팀장급 (Team Leader)
0.6337212,6.7985306,마케팅
0.9203028,7.761042,(베트남) 운영 및 CS
0.6238052,7.405986,사업개발 팀장 및 팀원
0.27903745,7.0822415,운영 및 CS
2.6579623,10.104993,경영지원 (인사/총무/재무)
-3.894083,6.186245,UI/UX 서비스 기획 신입
-5.0364723,8.797771,그래픽 디자이너
-4.0711,11.785803,컨텐츠/브랜드 마케터
-1.7430078,13.619729,디지털 마케터
1.9113901,10.168056,영업지원
-0.70422053,-0.2113897,서버 프로그래머
2.8737376,-1.3125031,"플랫폼 웹, 앱 개발자"
-0.8705341,10.381306,NFT Marketplace MD (web3 E-commece MD)
-0.46865186,8.66828,사업개발 담당자 (BD)
3.8046172,9.11368,자금/인사관리
-1.1542182,-2.110238,백엔드 개발
-1.0492244,9.405032,[펜션] 신규 숙박제휴 매니저
-0.6585146,9.928017,[호텔/리조트] 신규 숙박제휴 매니저
-0.31968847,1.3762867,빅데이터/검색엔진 개발
-2.8740144,1.6094415,SA/SE 개발
-4.2418876,12.190414,마케팅 콘텐츠 촬영 담당
-4.755608,11.933229,마케팅콘텐츠 영상 작가
-0.69079125,11.905753,코스메틱 신규제품(브랜드) 개발
-2.0314982,3.2036197,마케팅 리서치&분석 엔지니어
-2.0531673,13.636806,그로스마케터(팀장/팀원)
-2.4287732,13.151582,씨스터앤 해외마케터 (팀장/팀원)
-4.044305,12.663904,브랜드 마케팅 / 컨텐츠 기획 / 마케팅 전략
1.9489971,0.0524312,전산 개발자 / 전산 유지보수
2.798852,6.7426934,안전관리
0.27124497,12.599158,뷰티 MD
0.0809954,12.659941,패션 MD
-0.41036424,-2.125641,"풀스택 웹개발자 - PHP (Codeigniter), JAVA (Spring Framework), VueJS, CSS, mariaDB 등"
-0.6443718,-2.1244621,"풀스택 웹개발자 - PHP (Codeigniter), JAVA (Spring Framework), VueJS, CSS, mariaDB 등"
-0.6238204,6.721573,pm/기획
-0.887484,7.007612,PM/기획
-3.0410357,1.6007273,DevOps엔지니어
-4.2639637,3.132119,소프트웨어 QA
-4.8327737,4.626616,[클래스유] 시니어 프로덕트 디자이너
-3.581788,12.236048,디지털 마케팅 매니저
-1.5996139,4.275075,청소로봇팀 APP 엔지니어 Manager
-2.853468,11.875687,인플루언서 매니저(IM) (신입가능)
0.061951052,12.627338,뷰티 쇼핑몰 MD
-4.565736,12.815131,바이럴 / 인플루언서 섭외 담당자
0.7930072,2.078631,블록체인 개발자
-5.8396835,8.352556,"웹디자이너, 퍼블리싱, UI/UX"
-1.1500452,1.6897593,[Tech] Backend Developer (Java/Tech Lead)
-0.5135484,0.35292506,[Tech] Data Engineer
0.58715725,4.8210177,[Tech] Algorithm Engineer (Senior)
-4.6198606,3.09683,[Tech] QA-Performance Test Engineer
-4.204051,3.0988023,[Tech] QA-Automation Engineer
-2.9402385,5.6780005,[Product] Operation Product Owner (서비스기획 등)
0.91131294,3.681916,[Tech] Search/Recommendation ML Model Engineer(TL/10년이상)
4.728017,6.3525634,Tech Recruiter
-4.927743,4.8885064,[Product] Platform Designer
-2.0038712,4.692447,[Tech] Sr. iOS Developer (3년 이상)
-0.6753537,5.4352865,[Product] Product Data Analyst
-0.58754086,2.4048884,[Tech] Search Developer(TL/10년 이상)
0.0733075,1.0451168,[Tech] Sr. Frontend Developer (6년 이상)
-0.11920334,1.0048764,[Tech] Jr. Frontend Developer (1년 이상)
-1.6809614,1.714187,[Tech] Backend Developer (Java/Senior/6년이상)
-2.4768069,-0.19146703,[Tech] DBA
-2.358741,2.9277046,[Tech] Cloud Engineer (IT)
-1.0882524,-0.9906294,[Tech] Data Product Developer
-1.9114175,5.6904154,[Product] Technical Project Manager
-3.2843637,6.942301,[Product] AD-Tech Principal Product Owner
0.6428528,4.9143653,[Tech] Data Scientist
-0.2676138,1.7770877,[Tech] Search Developer
-1.7418224,-0.80739486,[Tech] Backend Developer (Python/Junior/2-5년 이하)
-5.0513325,5.178827,[Product] UX Design Lead
1.6580241,4.7742076,[Tech] Search/Recommendation ML Model Engineer
-3.6698241,5.0777345,[Product] Payment Product Owner (서비스기획 등)
-3.402807,6.58212,[Product] Order & Fintech Principal Product Owner
0.24579588,5.9204617,[Tech] Business Intelligence Engineer
-1.7593457,9.405604,B2B 영업팀 파트장 (7년 이상)
-3.8921282,5.6046686,[Product] Logistics Product Owner (서비스기획 등)
-2.1633303,3.9854574,[Tech] IT Helpdesk Engineer
-3.6640441,4.8068314,[Product] Supply Product Owner (서비스기획 등)
0.2105466,7.9681644,사업전략팀 팀장(10년이상)
0.54545355,9.605308,영업기획 담당자 ( 2년 이상 )
-1.3503839,4.2052865,[Tech] Backend Developer (Python/Tech Lead)
-2.7833965,0.9099499,[Tech] DevOps SE (Containarization specialist)
-0.30575356,8.681928,"신사업 Strategy Manager (Strategy 담당, 5년 이상)"
-1.3760921,10.415098,광고 전략 팀원(5년 이상)
-1.8336456,1.6964821,[Tech] Backend Developer (Python/Senior/6년이상)
-1.6876267,11.086414,광고사업실장 (10년 이상)
2.2661002,6.7969685,임상관리자(책임급)
3.2878084,3.7954986,초음파 진단기기 F/W 개발(관계회사)
-4.011568,6.52471,어플리케이션 서비스 기획자
0.8719099,0.3706017,Android 개발자
-0.66198623,-0.83025116,서버개발자(벡앤드)
2.259476,2.7780786,초음파 진단기기 S/W 개발(관계회사)
2.1305113,5.0880175,신호처리 엔지니어
3.5417364,5.3975863,하드웨어 시스템 개발 엔지니어
2.886793,4.299018,초음파 진단기기 영상처리 개발자(관계회사)
2.98683,4.9464064,System Engineer
0.21577252,6.7127376,Customer Support Engineer
-0.37205356,4.5559025,데이터 엔지니어 (Data Engineer)
-1.5599744,5.8523784,PI팀 PO (Product Owner)
1.136619,0.48507458,시니어 프론트엔드 소프트웨어 엔지니어 (Sr. Frontend Software Engineer)
-0.71261996,3.5187979,시니어 풀스택 개발자 (Sr. Full-stack Developer)
-0.8610017,2.4560318,시니어 백엔드 소프트웨어 엔지니어 (Sr. Backend Software Engineer)
3.079394,0.23876992,프론트엔드 소프트웨어 엔지니어 (Frontend Software Engineer)
-0.8863757,2.1573198,백엔드 소프트웨어 엔지니어 (Backend Software Engineer)
-1.5453616,2.6666613,DevOps 엔지니어 (DevOps Engineer)
-1.6263709,4.6427236,Software Development Manager (개발 리드)
0.39276484,3.267702,안드로이드 개발자 (Android Developer)
-3.869261,11.236966,브랜드마케팅
-1.8941388,13.629328,글로벌 퍼포먼스마케팅
-1.9129859,13.685057,국내 퍼포먼스마케팅
-2.077039,11.610215,국내마케팅실 총괄
-6.089812,10.554316,아트디렉팅
-4.6227827,9.552626,패키지디자인
4.6216435,7.688169,HR Lead(인사팀장)
0.028031373,10.736518,미국 이커머스
-1.8474889,11.053158,싱가포르 마케팅 영업
-2.646051,11.1450205,대만 마케팅/영업
-6.585897,8.826203,[CX] 그래픽 디자이너
-7.725337,9.058607,[MX] AR 크리에이터
-7.6022935,8.359146,[MX] 엔진 디자이너
0.6693318,6.9276667,블록체인 사업개발 담당자 (BD)
-7.407742,9.611049,[MX] VFX 아티스트
-6.516141,5.870339,[CX] UI/UX 디자이너
-5.126529,8.229793,[CX]BX디자이너 (3년차이상)
-8.048429,8.228524,[클레이랜드] 애니메이터
-8.344128,7.929512,"[클레이랜드] 배경,캐릭터 3D 모델링 디자이너"
-7.534482,8.156788,"[클레이랜드] 캐릭터, 배경 원화 디자이너"
-0.49295807,9.550225,세일즈 매니저(신입가능)
-1.846315,13.161534,마케팅 전략 기획
1.4513628,0.9546101,윈도우 응용프로그램 개발자
-4.29064,3.2753303,"QA, 테스트엔지니어"
1.7528596,-0.93808854,프론트앤드 개발자
-0.46425927,10.81149,바로팜몰 운영매니저
0.96588635,11.29265,운영/CS 매니저
0.011385875,5.584553,데이터 엔지니어(Data Engineer)
-0.6956174,10.336177,온라인 커머스 MD
-0.96215653,8.591403,커뮤니티 매니저
-0.340682,2.007117,백엔드 서버 개발자
-8.350373,8.449802,3D 애니메이터
-1.2362136,6.2537317,콘텐츠 기획자
-7.2606583,8.78841,배경 컨셉디자이너
-7.7328596,8.251713,3D 배경 모델러
-5.5689244,10.772756,콘텐츠 크리에이터
-2.0983994,12.924958,글로벌 마케터
-8.589619,8.441799,3D 캐릭터 모델러
-2.1451192,6.6304145,Tool 기획자
-1.454397,7.5287066,메타버스 서비스 운영자
1.8168404,2.6482644,클라이언트 개발자
-1.3630829,6.587335,Project Manager
2.5557792,1.3857592,iOS개발
0.23759726,0.6706826,사고조사시스템 운영 및 유지보수
0.11804876,-0.6392208,자바스크립트 웹 프론트엔드 개발자
2.6318893,8.363131,인사 총무 담당 매니저
2.042947,-1.726752,React 개발자
0.8106641,7.420501,기술지원 엔지니어
1.8915076,1.629846,게임 클라이언트 개발
-3.3787162,8.771173,설계
-0.04226086,10.346348,커머스 온라인 운영 MD
-0.8897256,7.3752193,"운영자, GM, PM, CM"
-2.9751759,6.8375216,서비스 기획 및 운영 담당자 (PM)
0.84116346,2.2108214,블록체인 백엔드 S/W 개발
0.07481771,0.7382706,Software Engineer
0.6282639,0.8166177,Frontend Developer
-4.747526,9.401582,웹디자이너
0.39274716,1.4335798,어플리케이션 프로그래머
-0.5763094,9.896994,CS / 고객센터 상담사
-3.7398326,7.797263,웹개발자
-4.6567082,9.981707,컨텐츠 디자이너
-3.9799175,11.416899,자사브랜드(건기식) 광고기획자
-2.644475,4.202699,QA Manager
5.639848,9.775481,결산/내부회계
5.8282447,3.65289,Machine Vision Developer
-3.31047,-0.51654404,"KT FMS IO SM  SYSTEM ENGINEER & DBA : OS / MIDDLE WARE 운영관리 , DBA 데이터베이스 운영관리"
1.1543887,10.768876,글로벌 세일즈팀 팀장급
-4.0175014,10.40695,비주얼디렉팅
-1.5304677,4.7298374,Product Owner (DIG)
-7.2722926,6.4439898,UI/UX Design(UI/UX 디자이너)
-4.1178765,5.3443356,UX 기획자 (PM)
-3.8272622,13.142959,퍼포먼스 마케터(2년이상)
-2.9077156,5.640873,Product Owner
-4.812711,11.89411,CD(크리에이티브 디렉터)
-2.819229,7.146973,서비스 기획(PM)
-1.919619,12.4374,마케팅 매니저(팀장급)
2.7321634,1.2190397,Frontend Developer(Senior)
-4.1957507,11.932061,바이럴 마케터
-6.142555,7.4620075,그래픽 디자이너
-5.149526,8.843467,UI/ UX /프러덕트 상세페이지 디자인리더
-1.1908855,4.0966067,신규 앱서비스 운영 매니져
1.6773123,-0.32538614,웹개발자
-0.4465524,6.8747854,Project Manager
0.9223456,6.597646,[야나두] CRM(CS)
-2.1958654,11.392582,인플루언서 영업
0.5619233,1.3761314,"시스템 유지관리, 개발운영"
3.848351,9.600169,회계/재무/IR
-1.4509212,-1.4372828,Backend Engineer (JAVA)
-2.6706674,5.9119143,서비스 기획자
0.55990297,9.782609,현장지원 담당자
-3.9412568,5.7067275,[WIZWID] UX/UI팀 서비스기획
1.0574526,9.727622,B2B 식자재 공산품 구매 MD
-3.4656837,9.499089,Vv올리비아 디자인팀 디자이너
-5.601235,6.4706945,신규 웹소설 플랫폼 UI/UX 디자이너
-3.080741,7.7289047,서비스운영 (CS/QA)
1.6383194,8.623752,행정지원/정부과제 관리 지원 및 경영지원 업무 (주니어)
-2.029356,8.423694,글로벌 이커머스 CS/CX 담당자
1.3126787,0.90971255,서버 개발자
1.1557907,6.0594378,의료 AI 개발 Leader
-4.9583383,8.506932,브랜드 및 컨텐츠 디자이너 (3년차 이상)
-2.7872226,1.5658088,Infra Engineer
-2.2277486,6.133092,프로덕트 기획 (Product Manager)
-1.9193887,11.896427,브랜딩 마케터
-1.705841,10.521912,[MK CREATIVE] 브랜드 제휴 마케팅 매니저
-7.2540135,7.0216565,UI 그래픽 디자이너
3.0379233,8.779021,[글로벌디지털마케팅] 오피스 운영 관리 매니저
0.99764216,1.3141671,소셜카지노 슬롯게임 클라이언트 프로그램 개발자
-4.311921,6.3872256,온라인 서비스 기획자
0.42700613,10.206494,핏 서비스팀 (CS업무)
-3.9665346,5.355811,모바일 앱 개발자(Android)
-2.2930956,11.543818,브랜드 마케터(Chief Marketing Officer)
-3.4036076,12.426883,"중화권(중국,대만) 마케팅 기획"
0.62701976,6.4074726,AI 연계 신사업 개발 기획자
-1.780538,0.13971098,AWS DevOps ( TypeScript CDK )
-0.18047418,0.8879578,백엔드 개발자 (Senior)
0.82227254,4.714467,금융 인공지능 솔루션 개발
-5.1719666,8.476817,EVI BX Designer/BX 디자이너
-0.28199428,12.205337,[러븀] 해외 온라인 채널 매니저
-6.724174,9.650938,마케팅팀 웹디자이너
-0.5672256,1.3778555,APM 솔루션 컨설팅 엔지니어
6.9416356,3.3698575,CS Manager
2.2110302,1.4389024,Application 개발
-1.4589041,12.795682,B2B Growth / CRM Marketer(B2B 그로스 / CRM 마케터) (2년 이상)
-5.611671,10.932463,키즈 콘텐츠 PD
3.4385383,4.5440297,IoT 임베디드 SW 개발자
-6.2054777,7.0682445,UI/UX 디자이너 (주니어/시니어)
-2.014365,9.795266,B2B marketing Lead
0.12546772,7.9912395,교육사업팀 제안·기획·운영
1.4849685,-1.5954207,프론트엔드 개발
1.4941474,10.344206,생산관리자 (3년이상)
-1.4250226,9.07077,[맥케이슨/마제스티] CS(소비자 상담)
3.62323,8.046654,[경영지원본부] 인사총무 담당자
4.631534,10.149055,Finance Manager
0.19025171,10.105859,아카데미 총괄 매니저
-1.0883615,6.589948,호스트 매니저
4.8414598,6.0679064,[서울오피스] 채용담당자
0.9280122,4.28402,학습데이터 제작 관리
5.4132843,10.758208,[재무기획팀] Senior Manager
-2.8765972,5.949403,이커머스(E-Commerce) 웹기획
3.847052,2.9770377,"Unity3D 개발(유니티, 유니티 개발자)"
3.6585996,8.681931,인사 담당자 (HR Manager)
2.5242536,-0.99013853,[핀테크] 파운트 프론트엔드 엔지니어(Web)
-1.450244,10.354215,디지털 마케터
-5.2334814,8.917385,브랜드 디자이너 (BX Designer) 팀리더급
-3.5956428,11.544578,브랜드 마케터
-2.4793077,11.776162,채널 운영/프로그래밍 담당자
-5.1750546,5.824606,프로덕트 디자이너(Product Designer)
-0.016516551,4.9675045,[카카오헤어샵] 데이터 분석 (계약직 1년)
0.6362315,8.780105,B2B/B2C 오픈마켓 운영 담당자
-3.5359511,5.0936146,프로덕트 디자이너 (Product Designer)
2.7612693,-0.55201745,전시 Front-End 개발
0.8363654,-2.1389878,[클래스유] 프론트엔드개발자
-2.1472583,14.498492,Marketing specialist
-1.3341479,3.383123,커머스플랫폼실 B/E팀 팀장 (10년 이상)
1.239198,5.4572387,Data Scientist
-2.892591,8.45536,CX Manager (1-3년)
-0.89283484,0.13311666,[윙잇] Node.js 백엔드 개발자(신입~2년 이하)
-0.26846895,11.159682,온라인 영업MD(Key Account Manager)
2.5567214,7.1786804,[허가팀] 인허가
0.018490661,7.936399,[아몬즈] 글로벌 풀필먼트팀 물류 매니저 (5년 이상)
-3.8737562,8.816155,BX Designer
-1.886816,7.960869,마케팅 그룹 CS/CX 팀장
1.342517,4.282406,추천 엔지니어
-1.1924965,4.469403,[메디패스] 기관연동 백엔드 개발자
0.5867863,1.2431645,연구소 윈도우 애플리케이션 개발
2.1310978,9.061396,투자전략
-4.9759936,8.629579,브랜드 디자이너 (BX Designer)
-2.0901225,6.142888,프로덕트 오너(PO) - 서비스 기획
5.0670853,6.0799193,[디코드] 리크루터
2.3295896,2.8739812,Graphics 엔지니어 (신입)
4.403119,7.980678,People Experience Manager(Payroll - 페이롤 메인)
-5.150416,5.6119366,원스토어 UI 디자인 담당
-3.9267414,3.7767289,QA 파트
-2.509628,11.482463,브랜드 마케터
-3.8200595,8.682357,UI/UX 기획자
2.7270489,1.3318794,렌더링 엔진 개발자
-2.083146,5.780785,서비스 기획자
-3.6059425,10.5395975,콘텐츠 에디터(파이브미닛)
-2.6697679,5.5042977,지그재그 UX PO
-5.223976,8.55419,상품디자인
-2.112574,7.1449776,"서비스 운영(서비스 지표, 이슈 관리 등)"
-2.2998888,10.748465,[데브시스터즈] 콘텐츠 마케팅 매니저 (일본)
-1.1610605,10.734515,배민쇼핑라이브 상품/방송 편성 및 전시지면 기획 운영 담당자
1.3242737,2.6350682,[ESTsecurity] 알약 개발자
0.00059439417,1.4702379,백엔드 엔지니어 [현장접수]
-0.20394427,3.0305183,Web Frontend Developer
4.595698,7.8549647,인사 실장
-6.2173305,6.8545446,프로덕트 디자이너 (UI/UX)
2.063578,2.7948554,iOS 개발자 (Swift)
-1.8132944,5.33579,파트너스 프로덕트 매니저(PM)
-1.8590088,7.3079925,프로덕트 매니저(PM)
2.62855,2.0191286,안드로이드 개발자 (Kotlin)
-2.6472132,6.354398,커머스 프로덕트 매니저(PM)
-1.3419724,3.3625848,시니어 백엔드 개발자 (Node.js)
1.1375091,0.8131068,시니어 프론트엔드 개발자 (React)
0.5681748,8.325565,사업 개발(Buisness Development)
-0.29439646,7.562199,CSO Staff
-2.502053,5.4993105,메인터넌스 서비스 운영 담당자
-0.7591827,9.053149,자동차 부품 MD
0.50257176,8.65281,세일즈 담당자
-2.0282743,2.3047051,[쿠팡제트] Staff Back-end Engineer (Rocket on Demand)
-1.2966391,3.5741074,[쿠팡이츠] Front-end Engineer (Eats)
-0.27461228,3.8023162,Android Developer
-0.017559282,2.0513172,Frontend Developer
-0.40379295,3.2783673,iOS Developer
-3.3963256,1.518734,클라우드 시스템 엔지니어 (Cloud System Engineer)
-3.4527407,1.7909741,클라우드 보안 개발자 (Security Engineer)
-1.688483,2.7962775,백엔드 엔지니어 (Kotlin/Java)
0.18078001,5.7056246,데이터 분석가 (Data Analyst) - 데이터전략
-0.36311767,5.173267,데이터 엔지니어 (Data Engineer)
1.700744,4.390134,머신러닝 소프트웨어 엔지니어
-1.381573,3.0146492,"프론트엔드 엔지니어 (React, TypeScript)"
-6.5309687,9.082352,BX 디자이너
-1.9871793,2.7639737,시니어 소프트웨어 엔지니어 (Senior Software Engineer)
2.2069755,1.8994879,안드로이드 엔지니어 (Android Engineer/Kotlin)
-1.9933856,2.7477489,백엔드 엔지니어 (Python/Django)
2.217379,2.2180364,iOS 엔지니어 (Swift)
-2.8614607,2.3591588,SRE(Site Reliability Engineering) 엔지니어
-1.0275242,3.64915,엔지니어링 매니저 (Engineering Manager)
-3.0483108,1.4489418,DevOps 엔지니어
-3.6130698,4.982126,PO(Product Owner)
-6.2822905,9.509009,마케팅 디자이너
-1.4916892,12.329085,프로모션 마케터
-2.1508672,10.695806,[아이디어스] 홈/리빙 카테고리 작가영입 MD
-1.8072209,11.046608,[아이디어스] 식품 카테고리 작가영입 MD
-2.2979283,10.8267765,"[아이디어스] 유아&키즈, 반려동물 카테고리 작가영입 MD"
-2.0511944,10.989638,[아이디어스] 디지털 문구/디지털 케이스 카테고리 작가영입 MD
-1.4627284,12.986077,[아이디어스] CRM 마케터
-1.0414422,1.2945462,Back-end 시니어 개발자
0.24599764,1.8612598,Back-end 주니어 개발자
1.6178343,6.256148,VP of Engineering
2.1782362,0.3903758,Software Developer (Front-end)
-1.8342562,5.013124,Product Designer(프로덕트 디자이너)
-1.5069476,1.8755864,Backend Engineer(백엔드 엔지니어) - Data Pipeline(병역특례 가능)
0.33480763,2.9015074,Backend Engineer(백엔드 엔지니어) - Query Engine(병역특례 가능)
-0.525713,1.5553223,Backend Engineer(백엔드 엔지니어) - Platform API(병역특례 가능)
1.8914509,1.8040327,Senior iOS SDK Engineer(시니어 iOS SDK 엔지니어)(병역특례 가능)
-1.6730291,8.348714,Sales Operations Manager(세일즈 퍼포먼스 관리)
-1.2208625,7.8160324,Customer Success Manager(고객 성공 매니저)
-1.0350417,9.150631,Account Executive(B2B SaaS 세일즈)
-0.63670903,4.5138993,Data Engineer(데이터 엔지니어)(병역특례 가능)
-0.6949288,8.774411,Account Manager(B2B SaaS 세일즈)
0.60848707,5.5951943,QA Engineer(QA 엔지니어)(병역특례 가능)
-3.7959096,5.4433656,Documentation Manager(정보 관리 담당자)
-0.86705595,6.057564,Solutions Architect(솔루션 아키텍트)(병역특례 가능)
0.90551156,1.6709628,Senior Web SDK Engineer(시니어 웹 SDK 엔지니어)(병역특례 가능)
0.9502847,0.8802267,Junior Web SDK Engineer(주니어 웹 SDK 엔지니어)(병역특례 가능)
-2.6710892,4.237153,Frontend Engineer(프론트엔드 엔지니어)(병역특례 가능)
-1.9447995,3.87847,Junior Frontend Engineer(주니어 프론트엔드 엔지니어)(병역특례 가능)
-2.8320503,1.6509354,Senior DevOps Engineer(시니어 데브옵스 엔지니어)(병역특례 가능)
-2.5351188,1.7304583,Junior DevOps Engineer(주니어 데브옵스 엔지니어)(병역특례 가능)
0.28207123,1.2751888,Junior Backend Engineer(주니어 백엔드 엔지니어)(병역특례 가능)
-1.2965162,2.0022392,Senior Backend Engineer(시니어 백엔드 엔지니어)(병역특례 가능)
-2.2190452,6.2972136,서비스 기획
-6.641618,10.377743,메타버스 미디어 영상/모션그래픽 제작
-3.4859433,11.691381,온라인마케터(대리~과장)
-1.9239876,12.515341,해외 역직구채널 PM(주임~과장)
0.59862477,-2.1998131,웹 프론트엔드개발자(대리~과장)
-5.6805015,10.599339,콘텐츠마케터(사원이상)
-0.8379405,-1.2887207,웹 백엔드개발자(대리~과장)
1.311624,11.827108,EOTD Sub PM(사원~주임)
1.0323048,11.469428,상품관리자(주임~대리)
-4.98204,11.538693,영상디자이너(대리~과장)
-0.017801812,11.642893,오프라인운영(대리~과장)
-0.4564838,12.184077,글로벌 운영MD(대리~과장)
-4.312989,6.0117373,[인텔리전스랩스] UX Researcher/UX 분석가 (게임 경험 분석)
2.3635643,2.1723185,[인텔리전스랩스] Unity3D 플랫폼 SDK 개발자 (C#)
-0.044867363,3.5035517,[넥슨코리아] 분석플랫폼 엔지니어
1.5070899,-1.5210067,[신사업] Front-end Developer (ReactJS)
-1.1589553,0.7196255,[신사업] Back-end Developer (Java)
-5.3415413,7.2261734,글로벌 플랫폼 사이트 디자인 운영 AE
-1.9186885,7.8783035,플랫폼 기획
-6.246975,10.98642,제품 광고 사진 아트디렉터
1.8146491,-1.6246673,이커머스 웹페이지 퍼블리셔
-1.4190611,8.880603,컨텐츠 제작/기획
-3.2246413,-0.5410263,[위메프서비스] DBA
-0.28210208,1.4473614,[위메프] D2C서비스 백엔드 개발자
3.8467824,1.7252319,안드로이드 개발자
0.00043957873,-0.33182952,백엔드/서버 개발
4.124625,2.2336173,IOS 앱 개발
-5.361422,6.28719,UI / UX 디자이너 (모바일/웹)
-2.8308468,3.8222487,SW Test Engineer (Seoul)
0.08621412,4.255609,Data Engineer (Seoul)
0.21694654,4.1412344,Senior Data Engineer (Seoul)
-0.2677195,4.8071036,Data Manager (Pohang)
